date,model,GTAA,DM,PAA,DAA,Sentiment,risk,n_weight,dji
2019-09-10,13392580.41332913,12431926.869847123,15493283.28566298,11855306.663515268,12840760.448551686,13368535.453453649,14167311.712443775,13383775.699955925,1228564.6602434225
2019-09-11,13486380.588709384,12535329.287891086,15579896.139189092,12015403.560790813,12924974.87614806,13464584.369071437,14185682.69937153,13477997.88420279,1240015.8992104281
2019-09-12,13457294.527492924,12630406.898163239,15630233.652573949,11921067.266371395,12851263.964070845,13420756.402896693,14085342.667650407,13449218.497451065,1244694.4675629854
2019-09-13,13393838.986047724,12569014.325837044,15408938.900559183,11894648.225886863,12773363.292964976,13404396.35167385,14078593.14408987,13385809.132941274,1240860.1417572128
2019-09-16,13389443.284938816,12488951.79744957,15457312.997735985,11939632.949812403,12841600.025350979,13371919.504625225,14017835.876452673,13381301.399866149,1234486.7937221762
2019-09-17,13524868.740525736,12551336.372898225,15729643.277537605,12067437.16722079,13108583.630253743,13395509.489116773,14108773.56958911,13516422.720576553,1240206.1186167689
2019-09-18,13523866.126619568,12538638.362894358,15676240.319840128,12017536.501531936,13191230.407159343,13406603.702973103,14119834.843211588,13514820.894183807,1240169.9631121736
2019-09-19,13593285.592058534,12530440.616066221,15781438.144233927,12132789.034944206,13232876.993756814,13486543.225412775,14185602.914259695,13584279.469558895,1242249.8641673771
2019-09-20,13503177.721827568,12379936.181854388,15697105.580190683,12087063.488182845,13104852.140257133,13412727.656383457,14135398.826982453,13494267.271510947,1229949.6233302644
2019-09-23,13533478.845636036,12456577.33378431,15718095.04306304,12043208.366862973,13205601.490664324,13458161.238347692,14112778.744372902,13524075.780037422,1229173.0092326268
2019-09-24,13279824.708426705,12257191.645719206,15404662.615813958,11810982.283613415,12972797.926155409,13141243.406670293,13888160.159287877,13270797.268311515,1212104.617295903
2019-09-25,13412501.740819216,12434395.343687827,15629198.138128387,11861001.92502485,13125884.359966474,13229151.80573871,14001447.478880862,13403276.695688639,1226803.8641406635
2019-09-26,13317259.237796605,12381681.265255466,15585019.386657108,11802904.144776484,13008673.123119636,13096901.840885475,13840243.823702762,13308573.978750616,1221843.8816058447
2019-09-27,13036687.353550294,12033340.844344994,15209123.650614107,11597432.073275605,12593173.066812979,12914554.788989834,13692427.424565688,13028260.156568164,1207630.392793095
2019-09-30,13131243.374606164,12102254.106993146,15330565.222581506,11745879.38804348,12690738.719348457,12995308.336945074,13735801.33935437,13123069.117517626,1218300.33510242
2019-10-01,12980978.360616324,12025606.38978751,15170416.015454063,11632297.820289899,12577268.579767834,12784689.504950508,13504691.265055962,12973311.500742363,1208032.862666962
2019-10-02,12788396.626482721,11832183.635707173,14956257.587040653,11517684.848672057,12450094.84588602,12516221.684908548,13264700.407094995,12781145.804964868,1187068.7343009498
2019-10-03,12977858.607534314,12022797.583631177,15152006.870230913,11736098.137157746,12616554.046497257,12723726.454748947,13409113.593568137,12970808.89259156,1200840.4504407824
2019-10-04,13205494.131394345,12226422.140987873,15391223.941752002,11932079.829369893,12907687.856088948,12944523.281301767,13613889.55672008,13198029.827578826,1219031.351812097
2019-10-07,13169630.505924756,12182334.77698006,15410576.191962332,11900650.679905215,12846045.563697651,12870336.88150424,13603616.82707463,13162356.62657534,1214476.9096823214
2019-10-08,12929966.968042903,11933674.37652491,14994015.09050501,11722874.236520695,12643743.103666589,12635802.493813194,13429798.03843608,12922790.268799668,1195476.3860032293
2019-10-09,13084440.080381956,12089553.741797507,15246282.586407885,11841142.303956468,12805808.664964214,12787204.468861006,13522300.116055746,13077105.322405979,1209037.386941123
2019-10-10,13146110.807066735,12163449.513369143,15335900.85667768,11859867.955623824,12900440.51542242,12829818.732459279,13575244.512546817,13138548.43614065,1216871.233129926
2019-10-11,13325581.898899041,12388289.653804764,15531935.83986388,11997346.908981508,13086968.442324027,13002548.134269733,13726833.44652864,13317963.177278804,1233145.7392311483
2019-10-14,13347730.119493535,12421146.714898476,15528454.442423247,12027482.045436973,13112309.80562661,13065093.84019844,13703132.796355806,13340073.279913165,1232902.092582349
2019-10-15,13475932.278667556,12693135.681948522,15641146.531837484,12087523.667964004,13297267.253941868,13114954.135889547,13778994.318012066,13468449.756891835,1248704.9650949694
2019-10-16,13316126.616998218,12595938.300261041,15262114.795192609,11884018.266765812,13071449.683159873,13089636.30639074,13733900.364630708,13308367.337201545,1245145.6821192685
2019-10-17,13381150.09773789,12629410.692402925,15292708.9836959,11888620.948484449,13193150.566616971,13230879.431609677,13772051.973284204,13372561.662674,1248593.351286729
2019-10-18,13272932.171038425,12509369.346706873,15182408.70806185,11718693.87962992,13143810.23415604,13114699.149862973,13698897.63040273,13263801.016205445,1237014.7620392074
2019-10-21,13445993.99703968,12696780.917144226,15440915.579501124,11776498.693647092,13310691.50786093,13345963.975367257,13844338.828123182,13436190.960866552,1248308.7898100126
2019-10-22,13304809.29525764,12599467.219586724,15003170.966410829,11647828.52931588,13186186.484503169,13219954.485621257,13881814.538853722,13294988.517569298,1237978.44824873
2019-10-23,13288443.32222841,12598478.481403034,14905776.457092602,11715304.448571762,13140808.622774087,13180168.529870342,13884591.25029153,13279247.856165512,1240313.0498649657
2019-10-24,13539150.676868077,12862313.570807535,15485329.091315627,11854214.662194273,13232347.317983607,13248859.062543781,14301976.092364436,13530476.444040896,1252457.6147714658
2019-10-25,13692880.60696364,13129402.406470746,15597151.453951834,11942044.083624816,13447250.674258443,13422969.86050318,14350692.122242996,13684008.732293323,1262283.3145340062
2019-10-28,13839071.881163541,13364528.314712428,15788078.596511817,11978373.884043997,13557570.22824812,13583864.342280583,14499642.814600447,13830003.029532028,1275088.1204065813
2019-10-29,13718574.143969305,13152617.229723562,15670972.951643864,11892407.113202842,13424476.69745945,13500083.38591041,14415885.997335829,13709304.60845864,1265158.636690299
2019-10-30,13611500.79968336,13205186.666158305,15322368.435152216,12059432.212829467,13119078.180995705,13209301.2204786,14461340.285928564,13605251.640299255,1270755.370627698
2019-10-31,13521673.314702746,13212313.682534892,15097101.412320243,11951067.143437902,13049966.201540139,13192203.92884665,14315547.968008919,13515354.613424316,1270868.5964648055
2019-11-01,13639001.133744262,13395708.97582623,15071386.213451663,11935311.185162498,13153951.320203697,13326982.141590059,14628880.035831435,13632100.987661535,1283027.285814714
2019-11-04,13691426.263146186,13627556.417953337,15013784.604695948,11927205.691591645,13164125.734621119,13379742.333758319,14698211.852261169,13684905.073583703,1290807.7047610583
2019-11-05,13700353.610193675,13651186.603254965,15064509.485316958,11911757.521172462,13167662.54933028,13415369.792749407,14658140.154780004,13693719.091782304,1290732.1696941336
2019-11-06,13670408.925363362,13613043.033925619,15032800.612468505,11892476.972315693,13157107.984501561,13362378.084504185,14632038.776717896,13663805.375988148,1288507.7233838297
2019-11-07,13707521.138872266,13674906.755372684,14976889.019361243,11824326.463120723,13223439.618386079,13472648.265771512,14732844.092476554,13700101.106093233,1292221.070261276
2019-11-08,13765039.191199645,13698835.982843617,15045398.946419975,11872895.105083438,13234921.583285037,13598245.157356856,14799918.94843137,13757413.001636297,1297918.2873314028
2019-11-11,13765204.530436326,13672959.055841297,15170002.104662698,11882808.3717895,13264092.835383695,13577953.603554426,14696225.245149417,13757572.581342066,1295720.5546423285
2019-11-12,13792401.798417026,13710460.379709736,15222873.230236823,11956761.325760884,13276787.142341953,13518132.034659125,14743730.549675731,13785346.931777382,1299160.3171920115
2019-11-13,13836778.37569239,13730821.402919322,15342378.4669079,12025835.305672329,13296329.706565531,13527621.600677272,14780001.143789606,13829975.343923265,1298534.5429383847
2019-11-14,13856260.203362435,13724876.91709861,15434626.606178535,12091488.022472516,13300164.617655221,13419843.670286704,14838330.46107654,13850032.33475752,1298223.344603718
2019-11-15,14020061.404630844,13805908.068399377,15766596.511770347,12180390.649029976,13503383.164031448,13587659.945175692,14957963.022543687,14013075.13080112,1307292.7725376603
2019-11-18,14034073.590197017,13842391.631158592,15698596.77740011,12157145.68701275,13623379.679935485,13651900.067893822,14894936.962846825,14026473.633325132,1309330.3770259172
2019-11-19,14080626.398533639,13929677.633127544,15763935.635329524,12236913.891817529,13702671.356259141,13611271.46271002,14897778.447414521,14073487.895873806,1310943.3270525618
2019-11-20,14003913.86551257,13831787.082394356,15609602.459971983,12324049.104349235,13558133.484162735,13511838.643310437,14829434.873652866,13997864.532465653,1302298.246527114
2019-11-21,13931542.33678294,13782141.39076649,15396093.626453646,12369054.19628707,13384762.644986564,13420561.113115413,14868468.091333821,13926526.123678196,1299448.0259631833
2019-11-22,13924714.71657842,13650266.461440112,15375104.43770769,12394419.194761591,13342988.643714182,13456993.099163238,14960563.652785415,13919438.288397694,1300458.8448262548
2019-11-25,14161261.117019374,13901215.087327683,15877275.482812645,12513563.006165441,13563485.267683668,13595079.058506709,15179549.94668718,14155787.235785773,1316161.0806795885
2019-11-26,14150416.552830517,13805726.962095387,15894110.536110254,12561494.126098279,13452136.265227662,13589704.66265747,15269585.428622289,14145285.354249068,1318333.78853958
2019-11-27,14280465.000789579,13867880.710636878,16128314.783358715,12741041.788508354,13574963.842022393,13639593.915439751,15401273.616549063,14275657.951194348,1327602.954526508
2019-11-29,14164753.266321575,13778483.140216092,15888121.263215909,12702808.984333174,13474404.443977606,13566514.440779056,15227809.265312018,14160270.264535205,1321152.536158959
2019-12-02,13996428.952192323,13607553.79757647,15668337.619091434,12547977.98872859,13318311.383842072,13378616.937086789,15113781.449630061,13991989.190279933,1306308.6672958184
2019-12-03,13951969.460842147,13505969.985700779,15611738.653518127,12535452.623531217,13249885.525762442,13290167.656475142,15181706.579954153,13947683.423288798,1297737.5865717074
2019-12-04,14025621.185457004,13555427.878339421,15688667.309043577,12512273.101506159,13364399.38022881,13371409.253930032,15333764.821152816,14020555.819618566,1304307.4486019947
2019-12-05,14031205.49279535,13559941.956744712,15602583.236446097,12505168.88016921,13429669.694267202,13400331.327937001,15349801.775710432,14025784.172016373,1306173.5639240837
2019-12-06,14164310.012928762,13748524.05164601,15807719.221273912,12652377.934527913,13509746.39076056,13470635.191491319,15459970.886392845,14159519.720925426,1320160.601062619
2019-12-09,14101877.218331123,13675273.170202741,15696666.81017714,12597451.181855472,13416848.68282533,13435865.899332229,15454279.850773739,14097088.251314176,1314716.3957613774
2019-12-10,14104054.81921845,13761983.588927675,15710602.970419968,12554409.91471468,13451702.224376151,13387509.465893699,15428916.097750936,14099331.39467994,1313387.93044817
2019-12-11,14214313.920949623,13905030.0572868,15911402.706783671,12611807.450380577,13560401.545454722,13480948.878487332,15494317.551893495,14209496.40618753,1320984.4245770844
2019-12-12,14352523.02771621,14207424.88666422,16179082.084267696,12578833.1309853,13717958.72323323,13607305.870134579,15521930.138565471,14347333.397854833,1331089.8497297394
2019-12-13,14379196.404489113,14146705.980914755,16179529.428550093,12643114.167413337,13773027.375359885,13627071.243356902,15580237.985087669,14373863.692871828,1334363.0359631358
2019-12-16,14608798.345154786,14428057.543360319,16467060.154906843,12786505.165119674,14063689.873034842,13698598.438418193,15899465.698637854,14603413.12519099,1347351.8434164205
2019-12-17,14629263.446357232,14434616.02780162,16610160.85528359,12755166.27900799,14092200.924556552,13692266.077670423,15899948.338598171,14623639.984379265,1348196.085963205
2019-12-18,14648134.444527349,14480628.30632574,16536756.200880285,12734430.556070669,14120319.335899338,13712866.532080844,16011415.319429591,14642303.003829163,1348969.5527663874
2019-12-19,14761887.867118664,14643166.582859196,16610387.956663724,12806217.73115702,14283652.260722317,13774559.272591649,16157070.42864246,14755956.810646778,1358507.543757756
2019-12-20,14864103.686690334,14740054.126717294,16781403.936080754,12891520.58677987,14374227.609444698,13911156.291183839,16186169.401320964,14858044.850034658,1364355.830961732
2019-12-23,14942317.998291263,14868636.400540479,16892226.133154497,12888782.835929116,14525857.336043902,13867067.897289718,16327998.676449759,14936083.538634336,1367110.097426419
2019-12-24,15005795.2655521,14935242.603540411,16993962.42841011,12933649.08002482,14602233.783756569,13887466.451334678,16404563.561879847,14999558.447695125,1367660.3366131212
2019-12-26,15073074.676402945,15037358.693098756,17063193.206016384,12977912.401781166,14695948.314569728,13906878.767359203,16480709.33974443,15066874.794327717,1380048.5481684203
2019-12-27,15029462.179369146,14958208.120434774,16990846.464771837,12982925.03403265,14612692.221994316,13914139.068139285,16434065.567607027,15023388.899078976,1378896.331344704
